street address,town,zip,road side,private side
51 SCHWABER DRIVE,Niskayuna,12309,Copper,Copper
55 SCHWABER DRIVE,Niskayuna,12309,Copper,Copper
1 SENECA ROAD,Niskayuna,12309,Copper,Copper
2 SENECA ROAD,Niskayuna,12309,Copper,Copper
4 SENECA ROAD,Niskayuna,12309,Copper,Copper
6 SENECA ROAD,Niskayuna,12309,Copper,Copper
8 SENECA ROAD,Niskayuna,12309,Copper,Copper
10 SENECA ROAD,Niskayuna,12309,Copper,Copper
12 SENECA ROAD,Niskayuna,12309,Copper,Copper
14 SENECA ROAD,Niskayuna,12309,Copper,Copper
1002 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1006 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1010 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1015 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1019 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1020 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1023 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1024 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1028 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1031 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1032 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1035 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
1036 SHANNON BOULEVARD,Niskayuna,12309,Copper,Copper
7 SHELBURNE COURT,Niskayuna,12309,Copper,Copper
11 SHELBURNE COURT,Niskayuna,12309,Copper,Copper
15 SHELBURNE COURT,Niskayuna,12309,Copper,Copper
19 SHELBURNE COURT,Niskayuna,12309,Copper,Copper
23 SHELBURNE COURT,Niskayuna,12309,Copper,Copper
27 SHELBURNE COURT,Niskayuna,12309,Copper,Copper
31 SHELBURNE COURT,Niskayuna,12309,Copper,Copper
2301 SHERIDAN AVENUE,Niskayuna,12309,Unknown,Unknown
2305 SHERIDAN AVENUE,Niskayuna,12309,Unknown,Unknown
2308 SHERIDAN AVENUE,Niskayuna,12309,Unknown,Unknown
2309 SHERIDAN AVENUE,Niskayuna,12309,Unknown,Unknown
2312 SHERIDAN AVENUE,Niskayuna,12309,Unknown,Unknown
2315 SHERIDAN AVENUE,Niskayuna,12309,Unknown,Unknown
2316 SHERIDAN AVENUE,Niskayuna,12309,Unknown,Copper
2320 SHERIDAN AVENUE,Niskayuna,12309,Unknown,Copper
2321 SHERIDAN AVENUE,Niskayuna,12309,Unknown,Unknown
2325 SHERIDAN AVENUE,Niskayuna,12309,Unknown,Unknown
2315 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2318 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2319 SHIRL LANE,Niskayuna,12309,Unknown,Copper
2322 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2323 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2326 SHIRL LANE,Niskayuna,12309,Unknown,Copper
2330 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2331 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2334 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2335 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2338 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2339 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2342 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2346 SHIRL LANE,Niskayuna,12309,Unknown,Unknown
2 SIERRA COURT,Niskayuna,12304,Copper,Copper
4 SIERRA COURT,Niskayuna,12304,Copper,Copper
6 SIERRA COURT,Niskayuna,12304,Copper,Copper
8 SIERRA COURT,Niskayuna,12304,Copper,Copper
3650 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3651 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3654 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3655 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3658 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3659 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3662 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3663 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3666 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3667 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3671 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3679 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3683 SOMERSET STREET,Niskayuna,12304,Copper,Copper
3703 SOMERSET TERRACE,Niskayuna,12304,Plastic,Copper
3707 SOMERSET TERRACE,Niskayuna,12304,Known Other,Known Other
494 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
495 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
498 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
499 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
501 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
502 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
546 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
548 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
550 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
551 ST. DAVIDS LANE,Niskayuna,12309,Known Other,Copper
554 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
555 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
559 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
567 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
574 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
575 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
578 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
582 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
585 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
586 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
597 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
600 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
608 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
611 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
616 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
630 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
635 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
636 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
639 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
640 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
643 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
653 ST. DAVIDS LANE,Niskayuna,12309,Known Other,Copper
656 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
657 ST. DAVIDS LANE,Niskayuna,12309,Known Other,Copper
663 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
664 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
665 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
669 ST. DAVIDS LANE,Niskayuna,12309,Known Other,Copper
676 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
687 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
688 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
699 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
700 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
705 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
711 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
720 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
724 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
725 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
737 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
750 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
775 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
776 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
779 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
780 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
848 ST. DAVIDS LANE,Niskayuna,12309,Known Other,Known Other
851 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
852 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
856 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
858 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
860 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
863 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
864 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
868 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
872 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
896 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
897 ST. DAVIDS LANE,Niskayuna,12309,Known Other,Known Other
900 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
901 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
903 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
906 ST. DAVIDS LANE,Niskayuna,12309,Known Other,Known Other
907 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
910 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
914 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
918 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
919 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
923 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
927 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
930 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
931 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
935 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
939 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
943 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
950 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
951 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
954 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
955 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
959 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
962 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
963 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
971 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
972 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
975 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
981 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Copper
985 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
989 ST. DAVIDS LANE,Niskayuna,12309,Known Other,Known Other
631 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
915 ST. DAVIDS LANE,Niskayuna,12309,Unknown,Unknown
2333 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Unknown
2334 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Unknown
2337 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Unknown
2338 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Copper
2341 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Unknown
2342 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Unknown
2345 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Unknown
2354 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Copper
2358 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Copper
2361 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Unknown
2362 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Copper
2365 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Unknown
2366 ST. JOSEPH DRIVE,Niskayuna,12309,Unknown,Unknown
675 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
678 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
679 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
682 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
683 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
686 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
687 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
691 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
694 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
695 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
699 ST. MARKS LANE,Niskayuna,12310,Copper,Copper
707 ST. MARKS LANE,Niskayuna,12311,Copper,Copper
708 ST. MARKS LANE,Niskayuna,12312,Copper,Copper
711 ST. MARKS LANE,Niskayuna,12313,Copper,Copper
715 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
716 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
719 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
723 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
724 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
727 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
731 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
735 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
739 ST. MARKS LANE,Niskayuna,12309,Copper,Copper
101 STAFFORD LANE,Niskayuna,12309,Copper,Copper
102 STAFFORD LANE,Niskayuna,12309,Copper,Copper
105 STAFFORD LANE,Niskayuna,12309,Copper,Copper
106 STAFFORD LANE,Niskayuna,12309,Copper,Copper
107 STAFFORD LANE,Niskayuna,12309,Copper,Copper
110 STAFFORD LANE,Niskayuna,12309,Copper,Copper
111 STAFFORD LANE,Niskayuna,12309,Copper,Copper
114 STAFFORD LANE,Niskayuna,12309,Copper,Copper
115 STAFFORD LANE,Niskayuna,12309,Copper,Copper
118 STAFFORD LANE,Niskayuna,12309,Copper,Copper
119 STAFFORD LANE,Niskayuna,12309,Copper,Copper
122 STAFFORD LANE,Niskayuna,12309,Copper,Copper
123 STAFFORD LANE,Niskayuna,12309,Copper,Copper
126 STAFFORD LANE,Niskayuna,12309,Copper,Copper
127 STAFFORD LANE,Niskayuna,12309,Copper,Copper
131 STAFFORD LANE,Niskayuna,12309,Copper,Copper
134 STAFFORD LANE,Niskayuna,12309,Copper,Copper
135 STAFFORD LANE,Niskayuna,12309,Copper,Copper
139 STAFFORD LANE,Niskayuna,12309,Copper,Copper
202 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
205 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
209 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
213 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
214 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
217 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
220 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
225 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
309 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
317 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
321 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
322 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
330 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
331 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
334 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
337 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
338 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
341 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
342 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
345 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
350 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
401 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
402 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
406 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
409 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
413 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
425 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
426 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
434 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
437 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
429 STANFORD AVENUE,Niskayuna,12309,Copper,Copper
1335 STANLEY LANE,Niskayuna,12309,Unknown,Unknown
1336 STANLEY LANE,Niskayuna,12309,Unknown,Galvanized
1340 STANLEY LANE,Niskayuna,12309,Unknown,Unknown
1344 STANLEY LANE,Niskayuna,12309,Unknown,Unknown
1345 STANLEY LANE,Niskayuna,12309,Unknown,Unknown
1348 STANLEY LANE,Niskayuna,12309,Unknown,Copper
1349 STANLEY LANE,Niskayuna,12309,Unknown,Unknown
1352 STANLEY LANE,Niskayuna,12309,Unknown,Unknown
1353 STANLEY LANE,Niskayuna,12309,Unknown,Copper
1357 STANLEY LANE,Niskayuna,12309,Unknown,Copper
871 STARK AVENUE,Niskayuna,12309,Unknown,Copper
875 STARK AVENUE,Niskayuna,12309,Unknown,Unknown
876 STARK AVENUE,Niskayuna,12309,Unknown,Unknown
879 STARK AVENUE,Niskayuna,12309,Unknown,Copper
882 STARK AVENUE,Niskayuna,12309,Unknown,Unknown
883 STARK AVENUE,Niskayuna,12309,Unknown,Unknown
886 STARK AVENUE,Niskayuna,12309,Unknown,Unknown
887 STARK AVENUE,Niskayuna,12309,Unknown,Unknown
890 STARK AVENUE,Niskayuna,12309,Unknown,Unknown
891 STARK AVENUE,Niskayuna,12309,Unknown,Unknown
895 STARK AVENUE,Niskayuna,12309,Unknown,Unknown
898 STARK AVENUE,Niskayuna,12309,Unknown,Unknown
899 STARK AVENUE,Niskayuna,12309,Unknown,Copper
3800 STATE STREET,Niskayuna,12304,Unknown,Unknown
3821 STATE STREET,Niskayuna,12304,Unknown,Unknown
3406 STATE STREET,Niskayuna,12304,Unknown,Unknown
3410 STATE STREET,Niskayuna,12304,Unknown,Unknown
3434 STATE STREET,Niskayuna,12304,Unknown,Copper
3458 STATE STREET,Niskayuna,12304,Unknown,Copper
3461 STATE STREET,Niskayuna,12304,Unknown,Unknown
3486 STATE STREET,Niskayuna,12304,Unknown,Unknown
3497 STATE STREET,Niskayuna,12304,Unknown,Unknown
3514 STATE STREET,Niskayuna,12304,Unknown,Copper
3518 STATE STREET,Niskayuna,12304,Unknown,Unknown
3601 STATE STREET,Niskayuna,12304,Unknown,Unknown
3610 STATE STREET,Niskayuna,12304,Unknown,Copper
3620 STATE STREET,Niskayuna,12304,Unknown,Unknown
3626 STATE STREET,Niskayuna,12304,Unknown,Unknown
3631 STATE STREET,Niskayuna,12304,Unknown,Unknown
3700 STATE STREET,Niskayuna,12304,Unknown,Unknown
3701 STATE STREET,Niskayuna,12304,Unknown,Copper
3713 STATE STREET,Niskayuna,12304,Unknown,Unknown
3801 STATE STREET,Niskayuna,12304,Unknown,Unknown
3809 STATE STREET,Niskayuna,12304,Unknown,Unknown
3900 STATE STREET,Niskayuna,12304,Unknown,Unknown
3901 STATE STREET,Niskayuna,12304,Unknown,Unknown
3905 STATE STREET,Niskayuna,12304,Unknown,Unknown
4002 STATE STREET,Niskayuna,12304,Unknown,Unknown
4013 STATE STREET,Niskayuna,12304,Unknown,Unknown
4017 STATE STREET,Niskayuna,12304,Copper,Copper
4020 STATE STREET,Niskayuna,12304,Unknown,Unknown
4021 STATE STREET,Niskayuna,12304,Unknown,Unknown
4101 STATE STREET,Niskayuna,12304,Unknown,Unknown
3714/3718 STATE STREET,Niskayuna,12304,Unknown,Unknown
3602 STATE STREET,Niskayuna,12304,Unknown,Unknown
3909 STATE STREET,Niskayuna,12304,Unknown,Unknown
3450 STATE STREET,Niskayuna,12304,Unknown,Unknown
2201 STONERIDGE ROAD,Niskayuna,12309,Unknown,Unknown
2205 STONERIDGE ROAD,Niskayuna,12309,Unknown,Unknown
2209 STONERIDGE ROAD,Niskayuna,12309,Unknown,Unknown
2210 STONERIDGE ROAD,Niskayuna,12309,Unknown,Unknown
2213 STONERIDGE ROAD,Niskayuna,12309,Unknown,Unknown
2216 STONERIDGE ROAD,Niskayuna,12309,Unknown,Unknown
2217 STONERIDGE ROAD,Niskayuna,12309,Unknown,Galvanized
2220 STONERIDGE ROAD,Niskayuna,12309,Unknown,Copper
2221 STONERIDGE ROAD,Niskayuna,12309,Unknown,Unknown
2224 STONERIDGE ROAD,Niskayuna,12309,Unknown,Copper
2228 STONERIDGE ROAD,Niskayuna,12309,Unknown,Unknown
2159 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2161 STORY AVENUE,Niskayuna,12309,Unknown,Galvanized
2170 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2173 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2174 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2176 STORY AVENUE,Niskayuna,12309,Unknown,Copper
2177 STORY AVENUE,Niskayuna,12309,Unknown,Copper
2179 STORY AVENUE,Niskayuna,12309,Unknown,Copper
2182 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2184 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2186 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2193 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2196 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2198 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2200 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2201 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2203 STORY AVENUE,Niskayuna,12309,Unknown,Copper
2204 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2205 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2207 STORY AVENUE,Niskayuna,12309,Unknown,Copper
2208 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2211 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2212 STORY AVENUE,Niskayuna,12309,Known Other,Known Other
2216 STORY AVENUE,Niskayuna,12309,Unknown,Copper
2219 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2220 STORY AVENUE,Niskayuna,12309,Plastic,Plastic
2222 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2223 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2224 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2227 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2232 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2234 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2237 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2240 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2248 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2314 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2316 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2317 STORY AVENUE,Niskayuna,12309,Unknown,Copper
2320 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2321 STORY AVENUE,Niskayuna,12309,Unknown,Copper
2325 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2326 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2330 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2334 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2335 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2339 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2340 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2344 STORY AVENUE,Niskayuna,12309,Unknown,Copper
2333 STORY AVENUE,Niskayuna,12309,Unknown,Unknown
2270 STUYVESANT DRIVE,Niskayuna,12309,Unknown,Copper
2275 STUYVESANT DRIVE,Niskayuna,12309,Unknown,Unknown
2276 STUYVESANT DRIVE,Niskayuna,12309,Unknown,Unknown
2302 STUYVESANT DRIVE,Niskayuna,12309,Unknown,Copper
2305 STUYVESANT DRIVE,Niskayuna,12309,Unknown,Unknown
2306 STUYVESANT DRIVE,Niskayuna,12309,Unknown,Unknown
2309 STUYVESANT DRIVE,Niskayuna,12309,Known Other,Known Other
2310 STUYVESANT DRIVE,Niskayuna,12309,Unknown,Unknown
2313 STUYVESANT DRIVE,Niskayuna,12309,Unknown,Copper
2315 STUYVESANT DRIVE,Niskayuna,12309,Known Other,Copper
2319 STUYVESANT DRIVE,Niskayuna,12309,Unknown,Unknown
2139 STUYVESANT STREET,Niskayuna,12309,Unknown,Copper
2156 STUYVESANT STREET,Niskayuna,12309,Unknown,Unknown
2161 STUYVESANT STREET,Niskayuna,12309,Unknown,Unknown
2162 STUYVESANT STREET,Niskayuna,12309,Unknown,Unknown
2164 STUYVESANT STREET,Niskayuna,12309,Unknown,Copper
2167 STUYVESANT STREET,Niskayuna,12309,Unknown,Copper
2175 STUYVESANT STREET,Niskayuna,12309,Unknown,Unknown
2176 STUYVESANT STREET,Niskayuna,12309,Unknown,Copper
2179 STUYVESANT STREET,Niskayuna,12309,Unknown,Unknown
10 SUSSEX WAY,Niskayuna,12309,Copper,Copper
11 SUSSEX WAY,Niskayuna,12309,Copper,Copper
14 SUSSEX WAY,Niskayuna,12309,Copper,Copper
15 SUSSEX WAY,Niskayuna,12309,Copper,Copper
18 SUSSEX WAY,Niskayuna,12309,Copper,Copper
19 SUSSEX WAY,Niskayuna,12309,Copper,Copper
22 SUSSEX WAY,Niskayuna,12309,Copper,Copper
23 SUSSEX WAY,Niskayuna,12309,Copper,Copper
26 SUSSEX WAY,Niskayuna,12309,Copper,Copper
27 SUSSEX WAY,Niskayuna,12309,Copper,Copper
2259 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Unknown
2263 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Unknown
2264 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Copper
2267 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Copper
2268 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Unknown
2271 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Unknown
2272 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Unknown
2275 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Unknown
2276 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Copper
2280 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Unknown
2284 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Unknown
2287 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Copper
2288 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Copper
2292 SWEETBRIER ROAD,Niskayuna,12309,Unknown,Unknown
101 SYCAMORE COURT,Niskayuna,12309,Unknown,Copper
102 SYCAMORE COURT,Niskayuna,12309,Unknown,Copper
105 SYCAMORE COURT,Niskayuna,12309,Unknown,Copper
106 SYCAMORE COURT,Niskayuna,12309,Unknown,Copper
109 SYCAMORE COURT,Niskayuna,12309,Unknown,Copper
110 SYCAMORE COURT,Niskayuna,12309,Unknown,Copper
204 TAMAR DRIVE,Niskayuna,12309,Unknown,Copper
205 TAMAR DRIVE,Niskayuna,12309,Unknown,Copper
209 TAMAR DRIVE,Niskayuna,12309,Unknown,Copper
212 TAMAR DRIVE,Niskayuna,12309,Unknown,Copper
215 TAMAR DRIVE,Niskayuna,12309,Unknown,Copper
